zipf = 1  ctx = 0.0------------------------------------------------------------------
交易ID,开始时间,完成时间,延迟(微秒),类型
44,2971754635669,2971754651661,15991,普通
45,2971754636853,2971754789152,152298,普通
46,2971754639698,2971754791588,151889,普通
47,2971754648556,2971754791762,143206,普通
48,2971754651866,2971754791957,140090,普通
49,2971754789329,2971754987150,197821,普通
50,2971754792089,2971755006406,214316,普通
51,2971754792129,2971755008887,216757,普通
52,2971754792362,2971755017046,224684,普通
53,2971754987498,2971755246685,259186,普通
54,2971755006569,2971755261384,254815,普通
55,2971755009035,2971755264778,255742,普通
56,2971755017682,2971755265463,247781,普通
57,2971755246836,2971755266498,19662,普通
58,2971755261600,2971755416039,154439,普通
59,2971755265079,2971755580799,315720,普通
60,2971755266671,2971755580913,314241,普通
61,2971755270476,2971755581197,310721,普通
62,2971755416184,2971755588790,172606,普通
63,2971755581074,2971755601848,20774,普通
64,2971755581147,2971755602670,21523,普通
65,2971755581414,2971755849290,267875,普通
66,2971755589283,2971755849937,260653,普通
67,2971755602138,2971755866896,264757,普通
68,2971755602913,2971756016196,413282,普通
69,2971755849923,2971756018708,168784,普通
70,2971755850221,2971756024743,174522,普通
71,2971755867035,2971756035352,168316,普通
72,2971756016365,2971756036419,20053,普通
73,2971756018894,2971756040126,21231,普通
74,2971756024962,2971756043292,18330,普通
75,2971756035555,2971756210236,174681,普通
76,2971756040251,2971756222629,182377,普通
77,2971756041201,2971756227310,186109,普通
78,2971756206207,2971756228654,22447,普通
79,2971756210455,2971756389311,178856,普通
80,2971756227421,2971756389480,162059,普通
81,2971756227641,2971756547559,319917,普通
82,2971756229181,2971756547654,318472,普通
83,2971756389913,2971756547932,158018,普通
84,2971756390417,2971756548434,158016,普通
85,2971756547814,2971756769264,221450,普通
86,2971756547844,2971756770344,222499,普通
87,2971756548101,2971756770971,222870,普通
88,2971756548845,2971756771716,222871,普通
89,2971756769678,2971756781079,11401,普通
90,2971756771091,2971756967859,196767,普通
91,2971756771283,2971756968091,196808,普通
92,2971756772347,2971756968387,196040,普通
93,2971756781286,2971756969239,187953,普通
94,2971756968453,2971757097588,129135,普通
95,2971756968675,2971757099134,130459,普通
96,2971756968920,2971757117471,148550,普通
97,2971756969492,2971757122820,153328,普通
98,2971757097807,2971757126178,28370,普通
99,2971757099278,2971757126269,26991,普通
100,2971757117731,2971757314639,196908,普通

=== 执行统计 ===
第一笔交易开始时间: 2971753074360 微秒
最后一笔交易完成时间: 2971757314639 微秒
前100笔交易总执行时间(包含跨链延迟): 4240279 微秒
前100笔交易总执行时间(不含跨链延迟): 4240279 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2971754675378,2971754688590,13211,普通
2,2971754675332,2971754704336,29003,普通
3,2971754675315,2971754813018,137703,普通
4,2971754675902,2971754818071,142168,普通
5,2971754689276,2971754818998,129722,普通
6,2971754704712,2971754827874,123161,普通
7,2971754813533,2971754828272,14738,普通
8,2971754818455,2971755023012,204556,普通
9,2971754820376,2971755023517,203141,普通
10,2971754828075,2971755023971,195895,普通
11,2971754828621,2971755024967,196346,普通
12,2971755023201,2971755226492,203291,普通
13,2971755023840,2971755226752,202912,普通
14,2971755024311,2971755247161,222850,普通
15,2971755025597,2971755247566,221968,普通
16,2971755226698,2971755250554,23855,普通
17,2971755226924,2971755411925,185001,普通
18,2971755247444,2971755424211,176767,普通
19,2971755252445,2971755424527,172081,普通
20,2971755250915,2971755562767,311851,普通
21,2971755412125,2971755563571,151445,普通
22,2971755424386,2971755563709,139322,普通
23,2971755425061,2971755578276,153215,普通
24,2971755563697,2971755578451,14753,普通
25,2971755563728,2971755579305,15577,普通
26,2971755564255,2971755711623,147367,普通
27,2971755578413,2971755719175,140762,普通
28,2971755578610,2971755719436,140826,普通
29,2971755579458,2971755720526,141067,普通
30,2971755712730,2971755941230,228499,普通
31,2971755719498,2971755941316,221818,普通
32,2971755719794,2971755942376,222582,普通
33,2971755720876,2971756142942,422065,普通
34,2971755941581,2971756150393,208812,普通
35,2971755942635,2971756151249,208614,普通
36,2971755942559,2971756156156,213597,普通
37,2971756143432,2971756156239,12807,普通
38,2971756150536,2971756328849,178313,普通
39,2971756151962,2971756329356,177393,普通
40,2971756156447,2971756333097,176650,普通
41,2971756157928,2971756336148,178220,普通
42,2971756329013,2971756469175,140162,普通
43,2971756332641,2971756470356,137715,普通
44,2971756333498,2971756470558,137059,普通
45,2971756336889,2971756470814,133924,普通
46,2971756469438,2971756660150,190711,普通
47,2971756470789,2971756668481,197692,普通
48,2971756471006,2971756669312,198306,普通
49,2971756471547,2971756670277,198730,普通
50,2971756660345,2971756671164,10818,普通
51,2971756669152,2971756884561,215408,普通
52,2971756669901,2971756888519,218618,普通
53,2971756670738,2971756889009,218270,普通
54,2971756671608,2971756889678,218069,普通
55,2971756884890,2971757039652,154761,普通
56,2971756888831,2971757054165,165333,普通
57,2971756889741,2971757054858,165116,普通
58,2971756890676,2971757055847,165171,普通
59,2971757040100,2971757161668,121567,普通
60,2971757054481,2971757175915,121433,普通
61,2971757055162,2971757176315,121153,普通
62,2971757161913,2971757325529,163615,普通
63,2971757162052,2971757328256,166204,普通
64,2971757176348,2971757341958,165610,普通
65,2971757176596,2971757342506,165909,普通
66,2971757328705,2971757342876,14171,普通
67,2971757328871,2971757344084,15213,普通
68,2971757342440,2971757549733,207293,普通
69,2971757342746,2971757550360,207613,普通
70,2971757343086,2971757551257,208170,普通
71,2971757344832,2971757551433,206600,普通
72,2971757549936,2971757684347,134411,普通
73,2971757550588,2971757690941,140353,普通
74,2971757551495,2971757853763,302268,普通
75,2971757552406,2971757855436,303029,普通
76,2971757687934,2971757870458,182524,普通
77,2971757693681,2971757871221,177540,普通
78,2971757853942,2971757875036,21094,普通
79,2971757855575,2971758027939,172363,普通
80,2971757870619,2971758028094,157475,普通
81,2971757871422,2971758029243,157820,普通
82,2971757880671,2971758216495,335823,普通
83,2971758028284,2971758217555,189271,普通
84,2971758031856,2971758218647,186791,普通
85,2971758031722,2971758219700,187978,普通
86,2971758216769,2971758229045,12275,普通
87,2971758218057,2971758428719,210662,普通
88,2971758219016,2971758430763,211747,普通
89,2971758220503,2971758432049,211545,普通
90,2971758229754,2971758656083,426329,普通
91,2971758430258,2971758656791,226532,普通
92,2971758431121,2971758657341,226220,普通
93,2971758434593,2971758657430,222836,普通
94,2971758656604,2971758672276,15672,普通
95,2971758657358,2971758908726,251368,普通
96,2971758657629,2971758912037,254407,普通
97,2971758658616,2971758914736,256120,普通
98,2971758672832,2971758915240,242407,普通
99,2971758908873,2971758917753,8879,普通
100,2971758914861,2971759082786,167925,普通

=== 执行统计 ===
第一笔交易开始时间: 2971754675378 微秒
最后一笔交易完成时间: 2971759082786 微秒
前100笔交易总执行时间(包含跨链延迟): 4407408 微秒
前100笔交易总执行时间(不含跨链延迟): 4407408 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2971774254690,2971774265896,11206,普通
2,2971774254678,2971774274973,20295,普通
3,2971774255010,2971774380235,125225,普通
4,2971774254887,2971774381204,126317,普通
5,2971774266287,2971774381824,115536,普通
6,2971774275613,2971774395887,120273,普通
7,2971774380912,2971774491346,110434,普通
8,2971774382134,2971774492282,110147,普通
9,2971774382559,2971774492365,109806,普通
10,2971774396875,2971774495216,98340,普通
11,2971774491672,2971774582745,91072,普通
12,2971774492778,2971774583598,90820,普通
13,2971774492737,2971774584364,91627,普通
14,2971774496113,2971774584952,88839,普通
15,2971774582915,2971774675544,92628,普通
16,2971774583778,2971774676063,92285,普通
17,2971774584732,2971774697978,113245,普通
18,2971774586319,2971774699002,112682,普通
19,2971774675887,2971774699910,24023,普通
20,2971774676266,2971774701024,24758,普通
21,2971774698184,2971774704859,6674,普通
22,2971774699149,2971774809542,110393,普通
23,2971774701377,2971774810590,109213,普通
24,2971774701593,2971774810910,109317,普通
25,2971774797800,2971774811168,13367,普通
26,2971774809762,2971774905201,95438,普通
27,2971774811000,2971774906769,95768,普通
28,2971774811276,2971774907522,96246,普通
29,2971774811620,2971774907584,95964,普通
30,2971774905898,2971774992196,86297,普通
31,2971774907594,2971774999590,91995,普通
32,2971774907681,2971775000370,92688,普通
33,2971774907871,2971775001374,93502,普通
34,2971774992491,2971775001808,9316,普通
35,2971774999931,2971775099016,99084,普通
36,2971775000959,2971775099515,98556,普通
37,2971775001889,2971775099911,98021,普通
38,2971775083968,2971775171873,87904,普通
39,2971775099717,2971775187326,87608,普通
40,2971775100132,2971775187780,87647,普通
41,2971775100244,2971775188740,88495,普通
42,2971775172726,2971775188945,16219,普通
43,2971775187653,2971775284083,96430,普通
44,2971775187967,2971775284296,96329,普通
45,2971775189103,2971775285117,96014,普通
46,2971775189210,2971775286211,97000,普通
47,2971775284375,2971775354581,70205,普通
48,2971775284507,2971775357037,72530,普通
49,2971775285867,2971775357678,71810,普通
50,2971775286817,2971775444136,157318,普通
51,2971775355292,2971775459748,104456,普通
52,2971775357371,2971775459855,102484,普通
53,2971775358050,2971775459976,101926,普通
54,2971775445592,2971775463342,17750,普通
55,2971775460907,2971775536624,75716,普通
56,2971775460254,2971775537703,77449,普通
57,2971775460433,2971775538324,77891,普通
58,2971775521676,2971775539218,17542,普通
59,2971775537011,2971775659804,122792,普通
60,2971775537952,2971775660218,122266,普通
61,2971775539125,2971775660481,121355,普通
62,2971775539454,2971775664445,124990,普通
63,2971775661042,2971775763905,102862,普通
64,2971775661156,2971775764110,102953,普通
65,2971775661448,2971775764337,102888,普通
66,2971775665448,2971775765294,99846,普通
67,2971775764135,2971775867887,103752,普通
68,2971775764360,2971775868294,103934,普通
69,2971775764685,2971775868693,104008,普通
70,2971775766624,2971775871223,104599,普通
71,2971775868167,2971775957833,89665,普通
72,2971775868874,2971775958702,89827,普通
73,2971775869057,2971775959476,90418,普通
74,2971775872338,2971775959624,87285,普通
75,2971775958035,2971776085385,127349,普通
76,2971775958970,2971776087685,128715,普通
77,2971775959819,2971776088119,128299,普通
78,2971775960883,2971776088551,127667,普通
79,2971776085689,2971776166422,80732,普通
80,2971776087925,2971776251283,163358,普通
81,2971776088696,2971776251864,163168,普通
82,2971776090668,2971776252208,161540,普通
83,2971776166675,2971776333744,167068,普通
84,2971776251738,2971776334649,82911,普通
85,2971776252232,2971776334721,82488,普通
86,2971776254017,2971776335241,81224,普通
87,2971776334239,2971776441634,107395,普通
88,2971776335083,2971776442269,107185,普通
89,2971776335260,2971776442335,107075,普通
90,2971776336075,2971776442681,106605,普通
91,2971776441804,2971776503372,61567,普通
92,2971776442716,2971776503748,61031,普通
93,2971776442805,2971776504208,61402,普通
94,2971776442998,2971776504323,61324,普通
95,2971776503678,2971776521879,18201,普通
96,2971776503948,2971776613122,109174,普通
97,2971776504760,2971776613307,108547,普通
98,2971776505724,2971776613706,107981,普通
99,2971776522172,2971776630657,108485,普通
100,2971776613526,2971776630908,17382,普通

=== 执行统计 ===
第一笔交易开始时间: 2971774254690 微秒
最后一笔交易完成时间: 2971776630908 微秒
前100笔交易总执行时间(包含跨链延迟): 2376218 微秒
前100笔交易总执行时间(不含跨链延迟): 2376218 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,2971788210479,2971788226204,15725,普通
2,2971788210250,2971788226386,16136,普通
3,2971788211509,2971788229747,18238,普通
4,2971788210969,2971788230711,19742,普通
5,2971788226535,2971788339825,113289,普通
6,2971788227076,2971788345466,118390,普通
7,2971788230814,2971788425677,194863,普通
8,2971788231081,2971788426170,195088,普通
9,2971788340227,2971788427173,86945,普通
10,2971788345658,2971788427576,81918,普通
11,2971788426323,2971788432853,6529,普通
12,2971788427274,2971788523667,96392,普通
13,2971788428342,2971788527786,99444,普通
14,2971788427929,2971788528180,100250,普通
15,2971788433225,2971788531532,98306,普通
16,2971788523862,2971788643457,119594,普通
17,2971788528056,2971788656912,128855,普通
18,2971788528565,2971788657457,128891,普通
19,2971788532455,2971788658314,125859,普通
20,2971788643679,2971788659463,15784,普通
21,2971788658392,2971788778863,120471,普通
22,2971788657702,2971788788207,130505,普通
23,2971788658491,2971788788657,130166,普通
24,2971788660580,2971788789676,129096,普通
25,2971788778996,2971788789981,10984,普通
26,2971788788377,2971788914381,126004,普通
27,2971788788868,2971788914440,125571,普通
28,2971788790255,2971788918298,128043,普通
29,2971788790814,2971788919443,128629,普通
30,2971788914588,2971789017583,102994,普通
31,2971788914704,2971789018287,103582,普通
32,2971788919575,2971789023444,103868,普通
33,2971788919841,2971789028915,109074,普通
34,2971789017740,2971789124968,107228,普通
35,2971789019058,2971789125426,106368,普通
36,2971789024486,2971789125920,101434,普通
37,2971789030066,2971789126683,96617,普通
38,2971789125125,2971789217476,92351,普通
39,2971789125805,2971789219235,93429,普通
40,2971789126703,2971789226540,99837,普通
41,2971789127028,2971789226955,99926,普通
42,2971789218034,2971789315889,97854,普通
43,2971789220067,2971789316819,96751,普通
44,2971789226891,2971789329657,102766,普通
45,2971789227243,2971789329981,102738,普通
